mon_estacao_dados_data,mon_estacao_dados_hora,mon_estacao_dados_precipitacao,mon_estacao_dados_temperatura,mon_estacao_dados_pressao_atm_media,mon_estacao_dados_temperatura_media,mon_estacao_dados_umidade_media,mon_estacao_dados_radiacao_solar_global,mon_estacao_dados_direcao_media_1h,mon_estacao_dados_direcao_rajada_1h,mon_estacao_dados_velocidade_vento_media_1h
2015-09-22,22:00:00,0.00,27.00,1014.50,25.50,65.00,-3.54,1.60,4.40,131.00
2015-09-22,23:00:00,0.00,26.00,1015.30,25.60,65.00,-3.38,1.60,5.40,129.00
2015-10-04,00:00:00,0.00,26.00,1014.80,25.10,70.00,-3.54,1.30,4.10,111.00
2015-10-04,01:00:00,0.00,26.00,1015.10,25.10,71.00,-3.54,1.40,4.00,123.00
2015-10-04,02:00:00,0.00,25.00,1015.10,24.60,72.00,-3.54,1.10,3.70,118.00
2015-10-04,03:00:00,0.00,25.00,1014.70,24.30,76.00,-3.54,0.70,3.30,127.00
2015-10-04,04:00:00,0.00,24.00,1014.20,23.90,77.00,-3.54,0.90,2.80,126.00
2015-10-04,05:00:00,0.00,24.00,1013.50,23.50,82.00,-3.39,0.50,2.50,276.00
2015-10-04,06:00:00,0.00,23.00,1013.30,22.40,85.00,-3.54,0.60,1.90,250.00
2015-10-04,07:00:00,0.00,22.00,1013.60,21.40,86.00,-3.54,0.60,1.50,281.00
2015-10-04,08:00:00,0.00,22.00,1014.00,20.90,87.00,-3.20,0.50,1.30,261.00
2015-10-04,09:00:00,0.00,22.00,1014.60,21.10,88.00,194.62,0.40,1.50,267.00
2015-10-04,10:00:00,0.00,23.00,1015.00,24.60,88.00,1595.51,1.00,3.30,172.00
2015-10-04,11:00:00,0.00,26.00,1015.50,27.80,72.00,2072.86,2.20,5.90,99.00
2015-10-04,12:00:00,0.00,29.00,1015.70,29.40,60.00,2970.91,2.00,7.00,95.00
2015-10-04,13:00:00,0.00,30.00,1015.70,29.40,58.00,2413.39,2.20,6.40,119.00
2015-10-04,14:00:00,0.00,31.00,1015.20,30.40,58.00,2306.48,2.30,6.10,79.00
2015-10-04,15:00:00,0.00,32.00,1014.80,30.50,56.00,2900.03,2.70,6.60,117.00
2015-10-04,16:00:00,0.00,32.00,1013.90,29.70,56.00,2022.95,2.90,6.50,123.00
2015-10-04,17:00:00,0.00,32.00,1013.30,29.70,57.00,2526.39,2.30,6.80,116.00
2015-10-04,18:00:00,0.00,32.00,1012.90,28.60,58.00,3228.05,1.90,6.50,118.00
2015-10-04,19:00:00,0.00,31.00,1012.70,28.70,58.00,2236.65,2.00,5.60,120.00
2015-10-04,20:00:00,0.00,29.00,1013.30,27.40,67.00,507.02,1.30,5.30,114.00
2015-10-04,21:00:00,0.00,27.00,1013.70,25.60,74.00,7.69,1.20,3.90,117.00
2015-10-04,22:00:00,0.00,26.00,1014.10,25.20,71.00,-3.54,1.30,4.20,107.00
2015-10-04,23:00:00,0.00,26.00,1014.60,25.20,70.00,-3.54,1.10,4.10,103.00
2015-10-05,00:00:00,0.00,26.00,1015.00,25.30,70.00,-3.54,1.10,4.70,76.00
2015-10-05,01:00:00,0.00,26.00,1015.20,25.50,70.00,-3.50,1.40,5.00,69.00
2015-10-05,02:00:00,0.00,26.00,1015.10,25.60,69.00,-3.53,1.20,5.60,83.00
2015-10-05,03:00:00,0.00,26.00,1014.80,25.10,71.00,-3.54,1.10,4.30,71.00
2015-10-05,04:00:00,0.00,25.00,1014.40,25.10,70.00,-3.52,0.80,4.30,38.00
2015-10-05,05:00:00,0.00,25.00,1013.80,24.80,77.00,-3.54,0.40,2.30,48.00
2015-10-05,06:00:00,0.00,24.00,1013.20,23.60,82.00,-3.54,0.70,2.40,268.00
2015-10-05,07:00:00,0.00,23.00,1013.50,22.30,85.00,-3.54,0.70,1.70,257.00
2015-10-05,08:00:00,0.00,23.00,1013.70,21.50,86.00,-3.12,0.90,2.40,276.00
2015-10-05,09:00:00,0.00,22.00,1014.00,21.70,86.00,183.35,0.90,1.90,279.00
2015-10-05,10:00:00,0.00,23.00,1014.30,23.80,86.00,748.76,0.80,1.80,285.00
2015-10-05,11:00:00,0.00,25.00,1014.50,27.50,79.00,1580.67,1.90,4.90,31.00
2015-10-05,12:00:00,0.00,28.00,1014.80,28.50,60.00,2587.40,1.90,5.30,30.00
2015-10-05,13:00:00,0.00,30.00,1014.80,29.50,59.00,2653.19,1.80,5.70,33.00
2015-10-05,14:00:00,0.00,31.00,1014.50,29.90,57.00,2914.07,2.20,7.60,42.00
2015-10-05,15:00:00,0.00,32.00,1013.90,30.00,57.00,3032.94,2.60,8.40,57.00
2015-10-05,16:00:00,0.00,32.00,1013.30,29.90,56.00,3099.96,2.40,8.40,42.00
2015-10-05,17:00:00,0.00,32.00,1012.40,29.50,57.00,2398.31,2.00,6.60,48.00
2015-10-05,18:00:00,0.00,31.00,1012.30,28.90,58.00,2096.07,1.40,6.60,55.00
2015-10-05,19:00:00,0.00,31.00,1012.40,28.90,59.00,1905.54,1.80,6.30,50.00
2015-10-05,20:00:00,0.00,30.00,1013.10,27.90,64.00,553.09,1.80,6.70,39.00
2015-10-05,21:00:00,0.00,28.00,1013.60,26.60,68.00,8.62,1.60,7.00,43.00
2015-10-05,22:00:00,0.00,27.00,1014.60,26.30,68.00,-3.51,1.70,6.80,39.00
2015-10-05,23:00:00,0.00,27.00,1015.30,26.20,69.00,-3.52,1.20,5.50,57.00
2015-10-06,00:00:00,0.00,27.00,1016.10,26.10,69.00,-3.29,1.70,5.40,35.00
2015-10-06,01:00:00,0.00,27.00,1016.40,26.10,70.00,-3.51,1.00,4.60,57.00
2015-10-06,02:00:00,0.00,27.00,1016.40,26.10,70.00,-3.30,1.60,4.80,22.00
2015-10-06,03:00:00,0.00,27.00,1016.20,26.00,71.00,-3.45,1.20,4.80,22.00
2015-10-06,04:00:00,0.00,27.00,1015.40,25.90,71.00,-3.23,1.50,4.10,36.00
2015-10-06,05:00:00,0.00,27.00,1014.80,25.70,72.00,-3.46,1.40,5.50,38.00
2015-10-06,06:00:00,0.00,27.00,1014.40,25.70,72.00,-3.02,1.70,5.20,38.00
2015-10-06,07:00:00,0.00,26.00,1014.40,25.60,72.00,-3.31,1.40,4.20,28.00
2015-10-06,08:00:00,0.00,26.00,1014.70,25.50,74.00,-3.19,1.00,4.30,15.00
2015-10-06,09:00:00,0.00,25.00,1015.30,24.70,81.00,205.73,0.50,2.50,338.00
2015-10-06,10:00:00,0.00,27.00,1015.70,27.20,80.00,1617.97,1.70,5.30,38.00
2015-10-06,11:00:00,0.00,28.00,1016.10,27.80,66.00,1831.02,1.70,5.30,44.00
2015-10-06,12:00:00,0.00,30.00,1016.20,30.20,61.00,3134.45,1.60,5.60,64.00
2015-10-06,13:00:00,0.00,32.00,1016.30,30.90,57.00,2542.12,1.80,6.60,52.00
2015-10-06,14:00:00,0.00,32.00,1015.80,30.50,57.00,2708.34,2.60,6.80,70.00
2015-10-06,15:00:00,0.00,32.00,1015.20,30.50,57.00,2718.43,2.40,7.20,90.00
2015-10-06,16:00:00,0.00,33.00,1014.20,30.70,57.00,1840.94,3.00,6.80,106.00
2015-10-06,17:00:00,0.00,33.00,1013.20,30.90,58.00,3617.28,2.30,6.80,100.00
2015-10-06,18:00:00,0.00,32.00,1012.60,30.00,61.00,2431.06,1.90,7.20,97.00
2015-10-06,19:00:00,0.00,31.00,1012.70,28.60,62.00,1537.25,1.40,5.80,66.00
2015-10-06,20:00:00,0.00,30.00,1013.40,27.90,67.00,427.97,2.10,6.70,107.00
2015-10-06,21:00:00,0.00,28.00,1014.10,26.60,70.00,7.94,1.80,6.50,111.00
2015-10-06,22:00:00,0.00,28.00,1014.70,26.20,72.00,-3.53,1.60,5.30,115.00
2015-10-06,23:00:00,0.20,27.00,1015.40,26.10,80.00,-3.51,1.10,5.30,121.00
2015-10-07,00:00:00,0.00,26.00,1015.90,25.20,81.00,-2.54,1.80,5.30,124.00
2015-10-07,01:00:00,0.00,26.00,1016.10,25.10,78.00,-2.78,1.80,5.60,133.00
2015-10-07,02:00:00,0.00,26.00,1015.90,25.30,77.00,-2.78,2.10,5.50,111.00
2015-10-07,03:00:00,0.00,26.00,1015.50,25.30,75.00,-3.06,1.70,5.80,116.00
2015-10-07,04:00:00,0.00,26.00,1014.70,25.20,76.00,-3.53,1.50,4.10,120.00
2015-10-07,05:00:00,0.00,26.00,1013.90,25.00,78.00,-3.53,1.20,5.60,121.00
2015-10-07,06:00:00,0.00,25.00,1013.40,24.40,79.00,-3.54,1.40,3.70,117.00
2015-10-07,07:00:00,0.00,25.00,1013.50,24.40,78.00,-3.54,0.90,3.70,139.00
2015-10-07,08:00:00,0.20,25.00,1013.90,24.30,81.00,-3.00,1.30,3.70,130.00
2015-10-07,09:00:00,0.00,25.00,1014.30,24.60,79.00,210.97,1.60,4.40,110.00
2015-10-07,10:00:00,0.00,26.00,1015.00,26.50,75.00,1094.47,2.10,5.90,113.00
2015-10-07,11:00:00,0.00,28.00,1015.40,27.80,68.00,2601.68,2.80,6.80,116.00
2015-10-07,12:00:00,0.00,29.00,1015.50,29.00,67.00,2215.12,2.90,7.60,126.00
2015-10-07,13:00:00,0.00,30.00,1015.30,28.80,63.00,2479.69,2.90,7.60,119.00
2015-10-07,14:00:00,0.00,31.00,1014.90,29.20,59.00,2976.37,3.10,6.90,114.00
2015-10-07,15:00:00,0.00,32.00,1014.30,29.40,57.00,2825.89,2.90,7.40,114.00
2015-10-07,16:00:00,0.00,32.00,1013.60,29.70,57.00,2618.69,3.00,6.50,123.00
2015-10-07,17:00:00,0.00,32.00,1012.40,30.00,55.00,2717.31,3.00,6.90,122.00
2015-10-07,18:00:00,0.00,32.00,1011.90,29.10,58.00,2912.67,2.60,6.90,140.00
2015-10-07,19:00:00,0.00,31.00,1012.10,28.50,59.00,2277.88,2.20,6.90,129.00
2015-10-07,20:00:00,0.00,30.00,1012.90,27.30,64.00,665.93,2.10,6.20,148.00
2015-10-07,21:00:00,0.00,28.00,1013.80,26.10,66.00,17.56,1.90,5.40,126.00
